ticker,name,theme,region,benchmark,universe_layer,price,ret_1d,ret_5d,ret_20d,ret_60d,ma5,ma20,ma60,ma20_slope,ma60_slope,bias20,dist_20d_high,dist_52w_high,last_price_date,calendar_staleness_days,volume_ratio20,atr_pct14,er20,vol20,maxdd20,keynes_legacy,keynes_v2,trend,rs_5d_vs_bench,rs_20d_vs_bench,rs_60d_vs_bench,rs_5d_vs_local,rs_5d_vs_global,rs_20d_vs_local,rs_20d_vs_global,rs_60d_vs_local,rs_60d_vs_global,local_benchmark,global_benchmark,local_rs_status,global_rs_basis,acceleration,r_rs20,r_rs60,r_accel,r_slope,r_volume,r_high,r_quality,leader_score_v1,raw_leader_state
7735.T,SCREEN Holdings,Semiconductor_Equipment,JP,^N225,CORE,12255.0,-0.06019938650306744,-0.0594781273983116,-0.14150612959719788,-0.20006527415143605,13020.0,13288.25,15081.333333333334,-0.0013019949017213045,0.00101956391180907,-0.07775666472259324,-0.16802443991853355,-0.38012139605462825,2026-09-11,1,0.9765222048390799,0.04441335897884246,0.36462093862815886,0.11645128082677951,-0.16147793362983232,-1.4035142096097413,-0.44307024730897576,BEAR,-0.043950798192294416,-0.07307071713113333,-0.11579173279547106,-0.043950798192294416,-0.04254800087781441,-0.07307071713113333,-0.11553258816060175,-0.11579173279547106,-0.15423247007066065,^N225,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.024101594999012127,0.22580645161290322,0.25806451612903225,0.2488479262672811,0.45622119815668205,0.6221198156682027,0.17972350230414746,0.16129032258064516,0.2873271889400922,WEAKENING
5802.T,Sumitomo Electric,Power_Grid,JP,^N225,CORE,2077.5,-0.01610229694529952,-0.026019690576652654,-0.12929589270746022,-0.324390243902439,2130.2,2198.475,2420.616666666667,-0.0018249579415376518,-0.005823220929668805,-0.055026779926994784,-0.19601393188854488,-0.44040404040404035,2026-09-11,1,0.8204039668502504,0.04263365996217982,0.2523517382413088,0.1525908765893871,-0.16255560048524065,-1.285722332073144,-0.21382696004813875,BEAR,-0.010492361370635472,-0.060860480241395676,-0.240116702546474,-0.010492361370635472,-0.0006403440100547497,-0.060860480241395676,-0.09261721780999965,-0.240116702546474,-0.27552156876644196,^N225,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.006304282600212402,0.2764976958525346,0.06912442396313365,0.5852534562211982,0.37327188940092165,0.37327188940092165,0.08755760368663594,0.3087557603686636,0.2850230414746544,WEAKENING
GFS,GlobalFoundries,Foundry,US,SPY,CORE,46.95000076293945,0.021540506923144465,0.054345431169598335,-0.10893903991980525,-0.4116909332517543,45.831999969482425,46.839999961853025,57.976356760660806,-0.0065280804324507535,-0.00918676268545147,0.002348437258241187,-0.15527169456286916,-0.491975588750006,2026-09-11,1,0.9880091435293489,0.03226988922938787,0.308934192577725,0.11216317297427679,-0.19512644134466328,-1.2643552173714083,-0.30005387192047367,BEAR,0.06583062210961488,-0.09146844449356584,-0.43292016695918656,0.06583062210961488,0.06583062210961488,-0.09146844449356584,-0.09146844449356584,-0.43292016695918656,-0.43292016695918656,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.08158019114954965,0.15207373271889402,0.009216589861751152,0.9400921658986175,0.06451612903225806,0.631336405529954,0.041474654377880185,0.2534562211981567,0.2799539170506913,WEAKENING
9988.HK,Alibaba,Cloud_AI,HK,^HSI,CORE,107.5,0.005612707816246676,-0.023614882017752414,-0.10341952767367169,0.005612707816246676,108.66000061035156,114.51999931335449,111.99749997456868,-0.0066007521259262006,-0.0009609810500340148,-0.06129933073214633,-0.17180279296962475,-0.4220159456934832,2026-09-11,1,0.5791297377295389,0.030431905854183972,0.2707425086559516,0.1200434288399805,-0.15627463219633475,-0.9749205408966823,-0.23324943844871296,BEAR,0.009336760931115129,-0.0910286922448591,-0.014684571403434044,0.009336760931115129,0.011485190940016543,-0.0910286922448591,-0.10065903005060561,-0.014684571403434044,-0.03160957441206058,^HSI,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.002239999900665507,0.15668202764976957,0.5207373271889401,0.5299539170506913,0.055299539170506916,0.08294930875576037,0.1152073732718894,0.29493087557603687,0.27764976958525345,WEAKENING
KWEB,China Internet ETF,Internet_AI,US,SPY,CORE,24.600000381469727,0.006546638458094334,-0.036805031337572625,-0.08379888149099679,-0.04945899616709881,25.046000289916993,26.032000255584716,26.37583335240682,-0.005677816591228388,-0.0005510375278156983,-0.05500921404638426,-0.0985709213562933,-0.3981618817917226,2026-09-11,1,0.9033621536606391,0.01771195259053551,0.40395030613502814,0.05683724612163361,-0.10213074391713783,-0.7506117572663777,-0.5955704426569105,BEAR,-0.02531984039755608,-0.06632828606475738,-0.07068822987453105,-0.02531984039755608,-0.02531984039755608,-0.06632828606475738,-0.06632828606475738,-0.07068822987453105,-0.07068822987453105,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.015855310964823427,0.24423963133640553,0.37327188940092165,0.3225806451612903,0.10138248847926268,0.4976958525345622,0.14285714285714285,0.10599078341013825,0.2688940092165899,WEAKENING
6976.T,Taiyo Yuden,MLCC,JP,^N225,CORE,9209.0,-0.020631713282994735,-0.023021430086993422,-0.16395823876532,-0.5582153993763492,9290.8,9379.0,12426.066666666668,-0.0052245390080284055,-0.007732436794643213,-0.01812559974410921,-0.1992173913043478,-0.6173280698109287,2026-09-11,1,1.1999423168765617,0.06384282456603013,0.28712241653418125,0.19134683976291852,-0.2158477202301904,-1.9060153087657552,-0.24602489272002034,BEAR,-0.00749410088097624,-0.09552282629925546,-0.47394185802038424,-0.00749410088097624,0.05122776743318569,-0.09552282629925546,-0.14037119698345424,-0.47394185802038424,-0.44741409832747925,^N225,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.01796812960433658,0.12903225806451613,0.004608294930875576,0.695852534562212,0.1152073732718894,0.8387096774193549,0.009216589861751152,0.2857142857142857,0.262442396313364,WEAKENING
079550.KS,LIG Nex1,Defense,KR,^KS11,CORE,678000.0,-0.002941176470588225,0.039877300613496924,-0.1899641577060932,-0.2863157894736842,670600.0,710800.0,737333.3333333334,-0.007125043652306779,-0.002103513397524173,-0.04614518851997751,-0.1811594202898551,-0.3935599284436494,2026-09-11,1,0.5090321597563573,0.0482511588706279,0.45042492917847027,0.15586842184081878,-0.22102747909199527,-1.6912536176255875,-0.5489539912619245,BEAR,0.006574892492116735,-0.204137869089151,-0.06584228847963136,0.006574892492116735,0.031034063120467636,-0.204137869089151,-0.1289788685503549,-0.06584228847963136,-0.15480373728066588,^KS11,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.08736834004002023,0.004608294930875576,0.391705069124424,0.9539170506912442,0.041474654377880185,0.041474654377880185,0.15668202764976957,0.11981566820276497,0.2585253456221198,WEAKENING
KLAC,KLA,Semiconductor_Equipment,US,SPY,CORE,180.63999938964844,0.019528202149768692,0.04452409413403946,-0.13624601181063667,-0.2380054349550682,183.06199951171874,183.8029998779297,208.64609298706054,-0.004614091860167325,-0.002046470559058631,-0.01720864452909865,-0.13610715391264971,-0.41164011025893754,2026-09-11,1,0.8262439960091972,0.03912675458788484,0.35328396504237647,0.1277728275299999,-0.18286692308887764,-1.3156012644977995,-0.3767117954900924,BEAR,0.056009285074056,-0.11877541638439726,-0.25923466866250044,0.056009285074056,0.056009285074056,-0.11877541638439726,-0.11877541638439726,-0.25923466866250044,-0.25923466866250044,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.07858559708669863,0.06912442396313365,0.055299539170506916,0.9262672811059908,0.15668202764976957,0.4009216589861751,0.12903225806451613,0.20276497695852536,0.25622119815668204,WEAKENING
HII,Huntington Ingalls,Defense,US,SPY,CORE,279.69000244140625,-0.00702954127857891,-0.03797340531673232,-0.13741905493605477,-0.058676871911644946,283.16200561523436,295.6700637817383,293.8198928833008,-0.005998338605910813,-0.0003706757989598332,-0.05404693710259556,-0.15043277078757145,-0.38650438919349106,2026-09-11,1,1.131314156653259,0.025681418141157816,0.6167786037233874,0.05862286543918437,-0.142551742733395,-1.2221278719274573,-1.4458033088876348,BEAR,-0.02648821437671578,-0.11994845950981536,-0.07990610561907718,-0.02648821437671578,-0.02648821437671578,-0.11994845950981536,-0.11994845950981536,-0.07990610561907718,-0.07990610561907718,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.003618641582718629,0.06451612903225806,0.33640552995391704,0.45622119815668205,0.08294930875576037,0.7695852534562212,0.16589861751152074,0.013824884792626729,0.2550691244239632,WEAKENING
ALB,Albemarle,EV,US,SPY,CORE,117.5199966430664,-0.0343467576827754,-0.10777914488812013,-0.09629119646110118,-0.2901335464526772,123.93963928222657,132.50887908935547,129.8424976348877,0.001125262991267135,-0.0038581447354158536,-0.11311606097114091,-0.18148048711363207,-0.46508182237951634,2026-09-11,1,1.0726836827834605,0.04942690683520865,0.19133855229302246,0.13850746852538393,-0.17685221305807397,-1.0658616274422736,-0.13301967269767512,BEAR,-0.09629395394810358,-0.07882060103486177,-0.31136278016010943,-0.09629395394810358,-0.09629395394810358,-0.07882060103486177,-0.07882060103486177,-0.31136278016010943,-0.31136278016010943,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.08370634577284483,0.19815668202764977,0.03686635944700461,0.027649769585253458,0.695852534562212,0.728110599078341,0.06451612903225806,0.41935483870967744,0.2518433179723502,WEAKENING
CIEN,Ciena,AI_Networking,US,SPY,CORE,349.5400085449219,0.044775260328917765,0.1010521576051362,-0.210596441203437,-0.18768296894979952,336.8780029296875,375.41500091552734,405.5615000406901,-0.008457864693822138,-0.006355538596014436,-0.06892370392100455,-0.2368122084172012,-0.4517105563982796,2026-09-11,1,0.8496567942718224,0.06273346658253684,0.3292842232991399,0.20466104382240338,-0.28689519592521295,-1.9785674141708642,-0.3388338311780159,BEAR,0.11253734854515274,-0.1931258457771976,-0.20891220265723176,0.11253734854515274,0.11253734854515274,-0.1931258457771976,-0.1931258457771976,-0.20891220265723176,-0.20891220265723176,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.15370126790599545,0.009216589861751152,0.1152073732718894,0.9907834101382489,0.013824884792626729,0.4423963133640553,0.07373271889400922,0.2350230414746544,0.25046082949308757,WEAKENING
6723.T,Renesas Electronics,Semiconductor,JP,^N225,CORE,3192.0,-0.03855421686746985,-0.03331314354936399,-0.1478910838227443,-0.2870225597498325,3296.4,3401.75,3974.383333333333,-0.006969665046249744,-0.004400694130659062,-0.06165943999412071,-0.21243523316062174,-0.3959121877365632,2026-09-11,1,0.9511371025027154,0.04826799140708916,0.38687150837988826,0.1290931545430305,-0.17583268783888462,-1.4110698276153046,-0.4432058917219364,BEAR,-0.017785814343346806,-0.07945567135667975,-0.2027490183938675,-0.017785814343346806,-0.018596850992526726,-0.07945567135667975,-0.13223638379592362,-0.2027490183938675,-0.30009144779148367,^N225,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.0036596274063220857,0.1889400921658986,0.12903225806451613,0.5529953917050692,0.04608294930875576,0.5852534562211982,0.14746543778801843,0.15668202764976957,0.24953917050691246,WEAKENING
AMAT,Applied Materials,Semiconductor_Equipment,US,SPY,CORE,456.489990234375,0.005462391611211981,0.047211549171553235,-0.14510019262625062,-0.19578663721843215,461.3700012207031,475.4403579711914,536.7442993164062,-0.008009669170123902,-0.000406477227907036,-0.039858559373633806,-0.15344639506320068,-0.38218648131220345,2026-09-11,1,0.6449046907392607,0.03377793133519466,0.3542078180889259,0.12832499091448035,-0.18481607039988235,-1.3821583537857036,-0.400511406766268,BEAR,0.05869674011156978,-0.1276295972000112,-0.21701587092586438,0.05869674011156978,0.05869674011156978,-0.1276295972000112,-0.1276295972000112,-0.21701587092586438,-0.21701587092586438,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.08348659732811589,0.055299539170506916,0.0967741935483871,0.9447004608294931,0.018433179723502304,0.1336405529953917,0.17050691244239632,0.1889400921658986,0.22603686635944703,WEAKENING
XAR,Aerospace Defense ETF,Defense,US,SPY,CORE,245.9600067138672,0.005313508674483547,-0.03138654822902376,-0.15795959748558563,-0.1270229441389481,248.702001953125,264.59049835205076,271.714094543457,-0.0064694985394815685,-0.0009628788186556947,-0.07041254978625411,-0.17404882750871775,-0.17404882750871775,2026-09-11,1,0.7345639417480341,0.020456274754974413,0.6438742186147541,0.06670364889052309,-0.17547941022594404,-1.330475696871529,-1.524745858665948,BEAR,-0.019901357289007215,-0.14048900205934622,-0.14825217784638034,-0.019901357289007215,-0.019901357289007215,-0.14048900205934622,-0.14048900205934622,-0.14825217784638034,-0.14825217784638034,SPY,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.00810335114237265,0.03225806451612903,0.19815668202764977,0.6082949308755761,0.06912442396313365,0.2488479262672811,0.5161290322580645,0.004608294930875576,0.2228110599078341,WEAKENING
RHM.DE,Rheinmetall,Defense,EU,^STOXX,CORE,1016.4000244140625,0.003951007411635565,-0.0678650021488808,-0.12994344555958504,-0.13143046759127996,1036.960009765625,1123.3300048828125,1090.1766672770182,-0.004310706681978632,-0.001342056204349202,-0.09519017564202348,-0.1763370952884421,-0.4887651275516056,2026-09-10,2,1.0790458810885668,0.036775456531342336,0.3568404279404983,0.09758310801830349,-0.16606258285497322,-1.1550199016683511,-0.47517521898203735,BEAR,-0.05247585682725864,-0.09429413024767153,-0.12620604302694705,-0.05247585682725864,-0.05828536349558844,-0.09429413024767153,-0.11096588814154862,-0.12620604302694705,-0.12288843344723743,^STOXX,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.035379140758984545,0.1382488479262673,0.2304147465437788,0.19815668202764977,0.16589861751152074,0.7465437788018433,0.05069124423963134,0.1382488479262673,0.2205069124423963,WEAKENING
0981.HK,SMIC,Foundry,HK,^HSI,CORE,63.150001525878906,-0.004728120306592198,-0.060267791760208134,-0.10805086435217282,-0.16633661351975038,65.05000076293945,69.13500003814697,72.00833358764649,-0.00013626424420718015,-0.002186071634009715,-0.08656973326051476,-0.187781330856863,-0.32459891416172293,2026-09-11,1,0.6507440743822297,0.04145458730948239,0.246376775983608,0.13290205336831756,-0.16743569154553428,-0.9984382356981778,-0.20030709027161436,BEAR,-0.02731614881134059,-0.09566002892336023,-0.1866338927394311,-0.02731614881134059,-0.060520706284588166,-0.09566002892336023,-0.04766635982315648,-0.1866338927394311,-0.19126635256456959,^HSI,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.03325507567216493,0.12442396313364056,0.1382488479262673,0.2073732718894009,0.5944700460829493,0.14285714285714285,0.23963133640552994,0.31797235023041476,0.21935483870967742,WEAKENING
1347.HK,Hua Hong Semiconductor,Foundry,HK,^HSI,CORE,111.69999694824219,-0.011504451785467329,0.018231541072363244,-0.14208909703242334,-0.2983668398903476,112.47999877929688,117.12999954223633,146.03166707356772,-0.01008111186177291,-0.003465040375260469,-0.04635876901917102,-0.22698964049659387,-0.4913479333165922,2026-09-11,1,0.5740001255775434,0.06241207876329921,0.19290926208407672,0.22515650557410585,-0.2223015882884044,-1.4222502473390162,-0.12173888908440177,BEAR,0.05118318402123079,-0.12969826160361075,-0.31866411911002834,0.05118318402123079,-0.05612754609819648,-0.12969826160361075,-0.22369788783454725,-0.31866411911002834,-0.28602884530795447,^HSI,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.05375381533046908,0.05069124423963134,0.03225806451612903,0.8986175115207373,0.004608294930875576,0.07373271889400922,0.04608294930875576,0.45161290322580644,0.21152073732718896,WEAKENING
7012.T,Kawasaki Heavy Industries,Defense,JP,^N225,CORE,2319.0,-0.012771392081736943,-0.04705157181014996,-0.1861730128092648,-0.2899571341090018,2391.9,2553.425,2737.0,-0.007210239182157298,-0.0023458518286959447,-0.09180806172102185,-0.21536119099983086,-0.3803121999937531,2026-09-11,1,1.0263428229429998,0.03423581593051192,0.580098414434117,0.0982575188067449,-0.18916083916083914,-1.6201042627956075,-1.0991389855212128,BEAR,-0.03152424260413278,-0.11773760034320024,-0.20568359275303683,-0.03152424260413278,-0.04217732691348275,-0.11773760034320024,-0.15960534495701117,-0.20568359275303683,-0.2147640270265715,^N225,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.0005083186078337631,0.07373271889400922,0.12442396313364056,0.48847926267281105,0.03686635944700461,0.6774193548387096,0.17511520737327188,0.041474654377880185,0.20967741935483872,WEAKENING
6146.T,Disco,Semiconductor_Equipment,JP,^N225,CORE,51980.0,-0.029861888764464384,-0.045538009548292346,-0.20604857186497627,-0.3789725209080048,54038.0,58006.5,66089.66666666667,-0.00638466446251289,-0.002993731815563445,-0.10389352917345474,-0.21254355400696867,-0.43302792321116923,2026-09-11,1,1.0691494926247516,0.048603858626944434,0.5641990798828942,0.11147346457226956,-0.21134880898194508,-1.8622911100897714,-1.042870741512086,BEAR,-0.030010680342275164,-0.13761315939891172,-0.29469897955203983,-0.030010680342275164,-0.026634720236889398,-0.13761315939891172,-0.19291980408766007,-0.29469897955203983,-0.3824788752445716,^N225,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,0.005974133417951721,0.03686635944700461,0.04608294930875576,0.576036866359447,0.07373271889400922,0.7188940092165899,0.10138248847926268,0.04608294930875576,0.19884792626728112,WEAKENING
9868.HK,XPeng,EV,HK,^HSI,CORE,41.34000015258789,-0.006249959881487577,-0.0474654677618539,-0.09182777379482343,-0.2251171258675666,41.92399978637695,44.59499969482422,48.076500002543135,-0.0040623099278852505,-0.006187632845064326,-0.07299023577780417,-0.14833128609678836,-0.6268953157584589,2026-09-11,1,0.8225663408358008,0.044854514805192265,0.2003834445861494,0.14920271707560556,-0.14054051010355517,-0.9498410238547401,-0.12332728238695703,BEAR,-0.014513824812986353,-0.07943693836601085,-0.24541440508724732,-0.014513824812986353,-0.022626937809940073,-0.07943693836601085,-0.0715554252973678,-0.24541440508724732,-0.2729508136723948,^HSI,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.02450852431314804,0.1935483870967742,0.059907834101382486,0.24423963133640553,0.17050691244239632,0.391705069124424,0.004608294930875576,0.4470046082949309,0.19838709677419356,WEAKENING
6506.T,Yaskawa Electric,Industrials,JP,^N225,CORE,4301.0,-0.02955776173285196,-0.05886214442013127,-0.20218290783742965,-0.38504900333507375,4470.6,4758.843212890625,5569.48017578125,-0.007646805888194814,-0.00566336043209382,-0.09620892986144869,-0.20989339778976557,-0.45256542579795156,2026-09-11,1,1.4209590982571916,0.035320205355921716,0.5873475874480995,0.10282791767408744,-0.20816070787263796,-1.9453641659074703,-1.1548579979800666,BEAR,-0.043334815214114086,-0.1337474953713651,-0.30077546197910876,-0.043334815214114086,-0.03273703128220573,-0.1337474953713651,-0.19184606737757426,-0.30077546197910876,-0.3490729398460062,^N225,SPY,AVAILABLE,LOCAL_CURRENCY_ASSET_VS_USD_BENCHMARK_NOT_FX_HEDGED,-0.008316417460773856,0.041474654377880185,0.041474654377880185,0.391705069124424,0.02304147465437788,0.9124423963133641,0.06912442396313365,0.03686635944700461,0.1815668202764977,WEAKENING
